15235805	205845020
15286245	39364684
15286245	22850149
15286245	23141473
15286245	110473412
15286245	1183041
15323909	892669710
15323909	194010918
15334893	66167625
15334893	2693141929
15334893	643653
15334893	56480955
15334893	39364684
15334893	465784374
15334893	80719442
15334893	1183041
15334893	20755177
15334893	630820548
15334893	66885034
15334893	53325633
15334893	50462250
15334893	7669702
15334893	14404725
15334893	531721019
15334893	15133001
15334893	2455491403
15334893	377539097
15334893	948107485
15334893	640093
15356805	100606370
15356805	1183041
15399933	61944648
15399933	23403662
15399933	225682555
15399933	47574231
15399933	2418708117
15399933	41229669
15399933	19950990
15399933	116640742
15399933	65857603
15399933	713543142
15399933	430013914
15399933	25702664
15399933	1064296008
15399933	51879246
15399933	22553544
15399933	783348031
15410797	13971862
15410797	290921816
15486485	23557124
15486485	45274133
15486485	14887755
15486485	187740531
15486485	19856097
15486485	47175021
15486485	29943224
15486485	1016091102
15486485	6892312
15486485	348389259
15486485	9218762
15486485	18381609
15486485	42313640
15486485	237596959
15486485	771681
15486485	18721706
15486485	124148839
15486485	14404725
15486485	86323639
15486485	125515417
15486485	65569424
15486485	175242626
15486485	167426475
15486485	14691367
15486485	43007025
15486485	540287244
15486485	156198682
15486485	2245454773
15486485	35762240
15486485	14401607
15486485	14149919
15486485	32238490
15486485	27049676
15486485	203852710
15486485	428902430
15486485	11282472
15486485	18839937
15486485	37588212
15486485	14131701
15486485	145101673
15486485	21595268
15486485	747143
15486485	40755066
15486485	5945982
15486485	494741673
15486485	20550357
15486485	413779729
15486485	24500377
15486485	139781981
15486485	467004431
15486485	277693671
15486485	169974430
15486485	220262110
15486485	340644602
15486485	20504013
15486485	119092221
15486485	472539544
15486485	643653
15486485	2369482951
15486485	333503906
15486485	114326949
15486485	21748597
15486485	1333060032
15486485	92296969
15486485	2569981577
15486485	30566754
15486485	312426579
15486485	301692293
15486485	526921828
15486485	18212064
15486485	469997824
15486485	1416289596
15486485	104692306
15486485	159278671
15486485	1050455592
15486485	235133746
15486485	1858677632
15486485	62228892
15486485	1081915184
15486485	310532305
15486485	15111002
15486485	5854302
15486485	23123041
15486485	22891564
15486485	1305940272
15486485	44956541
15486485	461569505
15486485	711348452
15486485	16111360
15486485	254789459
15486485	25429361
15486485	17753670
15486485	877212360
15486485	15344145
15486485	29661125
15499013	26431124
15499013	41229669
15520773	632436764
15520773	484094993
15520773	317893651
15520773	552162215
15520773	853893720
15520773	2674192313
15520773	128755604
15520773	559961594
15520773	398482502
15520773	533596847
15520773	394702063
15520773	1684128158
15520773	146824292
15581901	433137670
15581901	216046615
15581901	2383605606
15581901	36563254
15581901	96846955
15581901	14229194
15581901	26391721
15581901	1620449059
15581901	938335874
15587725	8039612
15594141	313370712
15594141	105015999
15594141	542187379
15594141	23341178
15594141	113262939
15594141	1416289596
15594141	130734452
15594141	29964253
15594141	87499775
15594141	124004504
15594141	66848992
15594141	173807536
15594141	30114386
15594141	144454653
15594141	33452976
15594141	150799100
15594141	172887029
15594141	35780975
15619045	34327520
15619045	10711522
15619045	2370853170
15619045	167555307
15619045	1048592592
15619045	53403780
15619045	433137670
15619045	1870136186
15619045	28609576
15619045	492991594
15619045	305759370
15619045	1711120327
15619045	268228414
15619045	328438612
15619045	838632458
15619045	821315538
15619045	139986343
15619045	216224007
15619045	28601983
15619045	1077779743
15619045	2156090451
15619045	387450009
15619045	175043538
15619045	377775679
15619045	126210492
15619045	71555146
15619045	121181469
15619045	1204354466
15619045	360291369
15619045	1870175006
15619045	48798239
15619045	375071625
15619045	463355601
15619045	101294973
15619045	731724918
15619045	94900432
15619045	246103
15619045	1443300601
15619045	1973853516
15619045	110367622
15619045	341572216
15619045	938335874
15619045	253006893
15619045	60027064
15619045	2343769240
15619045	443217812
15619045	18815657
15619045	274819421
15619045	34403107
15619045	96972239
15619045	1005383936
15619045	506427392
15619045	757151432
15619045	18775482
15619045	246624858
15619189	311030684
15619189	86106942
15619189	224813173
15619189	19130338
15662477	304820462
15662477	1416289596
15662981	1183041
15694517	379765354
15719349	159677816
15719349	66716999
15719349	16689129
15719349	2408133138
15719349	251416447
15719349	2421177620
15719349	2319711128
15730837	20900209
15730837	15162193
15730837	25459878
15730837	28472888
15730837	16310953
15730837	1016353988
15730837	18435324
15764349	21027290
15764349	293748355
15764349	5580572
15764349	27967526
15764349	274054471
15764349	8126322
15764349	21848018
15764349	73447678
15764349	18202846
15764349	35552379
15764349	16027653
15812237	1183041
15812237	272955872
15812237	16545548
15826613	83957328
15826613	16298102
15826613	14535407
15826613	29943224
15826613	165565949
15826613	59775073
15826613	319746584
15826613	18941603
15830269	21129105
15830269	17498869
15830269	38002432
15830269	2422285998
15878485	57529763
15878485	21848018
15878485	23141473
15888757	298852465
15888757	55441115
15888757	125164326
15888757	74195378
15888757	1257536298
15888757	147279619
15888757	18676369
15888757	30597190
15888757	2234294519
15888757	321750365
15888757	99475247
15888757	76223193
15888757	355340601
15888757	30164270
15888757	234106193
15888757	178193525
15888757	30745089
15888757	378847552
15888757	146191772
15888757	186617320
15888757	1116586422
15888757	362933869
15888757	239173778
15888757	62057387
15888757	424882193
15888757	269417902
15888757	130734452
15888757	209188887
15888757	2344626109
15888757	107837484
15888757	143942281
15888757	2348012798
15888757	113811490
15888757	143562713
15888757	35568061
15888757	187441113
15888757	109047590
15888757	539436753
15888757	2887239641
15888757	176573933
15888757	2484738579
15888757	2350903018
15888757	17878322
15888757	1898207226
15888757	719634517
15888757	163569027
15888757	17149454
15888757	224490392
15888757	74299786
15888757	50174854
15888757	242165432
15888757	209223021
15898365	393488321
15898365	216618670
15898365	93058290
15898365	175524083
15899661	88177260
15899661	17888589
15899661	91650759
15899661	20653606
15899661	130734452
15899661	16626601
15899661	41468715
15899661	17878322
15899661	75544059
15899661	65132872
15899661	314650125
15899661	16999866
15899661	83509330
15923093	581354688
15923093	245396123
15923093	1183041
15923093	30231735
15923093	223179702
16021389	601513773
16021389	260091538
16021389	987449587
16023157	598049566
16023157	589646492
16023157	844439462
16023157	341623225
16023157	130684475
16023157	139986343
16023157	57497901
16023157	2485800751
16023157	1613156024
16027653	20523876
16027653	27967526
16027653	22891564
16027653	2310598027
16027653	15764349
16027653	783375954
16027653	12096202
16027653	21027290
16027653	24573979
16027653	139178561
16027653	21848018
16027653	14710745
16027653	66716999
16027653	393488321
16052237	66699013
16052237	1049569627
16052237	289969718
16052237	41229669
16052237	77203022
16052237	764563980
16088637	621111731
16088637	39364684
16088637	18782971
16088637	1020815382
16088637	523671779
16088637	21129105
16088637	42181020
16088637	92777364
16088637	77117012
16088637	17764377
16088637	12096202
16088637	1681431577
16088637	25019638
16088637	37712997
16153117	95742665
16153117	29011011
16153117	297714195
16179709	35580909
16179709	161569820
16214749	403695424
16226781	1183041
16254381	37359097
16254381	19926495
16254381	21280975
16254381	262471432
16254381	172060140
16254381	17488879
16254381	33331464
16254381	39364684
16254381	16265742
16254381	83998973
16254381	20863653
16254381	24335624
16254381	36823
16254381	110473412
16254381	16626601
16254381	17149454
16254381	15932715
16279253	1183041
16279253	189737726
16279253	41229669
16279253	14645160
16279253	20900209
16279253	181168157
16279253	30813505
16331357	20834632
16331357	15949866
16331357	118899807
16347901	216618670
16347901	18264302
16347901	21735353
16347901	775233102
16347901	1191174528
16347901	16817799
16347901	15360428
16347901	111007567
16347901	26264362
16347901	23141473
16347901	8039612
16347901	17303769
16347901	21991026
16347901	136528869
16395453	1333283635
16395453	394702063
16395453	452841425
16395453	18364879
16395453	20611853
16395453	624953558
16395453	130734452
16395453	43030832
16395453	91466303
16395453	1529931403
16395453	98168594
16395453	38342645
16395453	19615140
16395453	783469435
16408973	167426475
16408973	14637498
16408973	177969600
16480221	28293222
16480221	2316330373
16480221	1945223154
16480221	585309440
16480221	1969147248
16480221	2953296873
16480221	2209522388
16480221	2317202130
16480221	491461409
16480221	19806962
16480221	416696463
16480221	950435708
16499685	23462469
16499685	9881092
16499685	613723061
16499685	12514
16499685	14691367
16499685	14149919
16499685	82714804
16499685	15453
16499685	36823
16566565	75544059
16566565	27368199
16691405	130734452
16691405	88177260
16691405	160694892
16716109	1416289596
16716109	1183041
16716109	536649400
16716109	66699013
16716109	36141681
16716109	1681431577
16716109	202409095
16716109	2314076370
16722005	17374293
16722005	28887832
16722005	45511141
16722005	271087332
16722005	2272140174
16722005	220306653
16722005	73447678
16722005	1104758124
16722005	268498180
16722005	33016585
16722005	553015041
16722005	1243229348
16722005	57497901
16722005	221613263
16722005	14375658
16722005	36563254
16722005	15189688
16722005	27188645
16722005	65164635
16722005	74856226
16722005	49185923
16722005	103718492
16722005	96972239
16722005	10727542
16722005	614837898
16722005	728041627
16722005	8824552
16729189	1183041
16729189	6892312
16729189	19763837
16729189	15162193
16729189	20136892
16753845	245396123
16753845	66699013
16798837	24619646
16798837	143562713
16798837	57350972
16798837	158128894
16798837	29487608
16798837	230298580
16798837	17888589
16798837	19532928
16798837	309238712
16798837	34089070
16798837	17924258
16798837	41229669
16798837	163569027
16798837	237514355
16798837	242165432
16798837	14205679
16798837	34323513
16798837	41203633
16798837	348995292
16798837	23271291
16798837	333196062
16798837	426265114
16798837	44024762
16798837	48627170
16798837	703838271
16798837	50783991
16798837	321750365
16798837	1551781644
16798837	2795691551
16798837	18676369
16798837	27301759
16798837	2800354292
16798837	36684965
16798837	36962725
16810197	95592654
16810197	16162970
16810197	31398870
16810197	139906235
16810197	17244228
16810197	15897576
16810197	77117012
16810197	46562247
16810197	19690929
16810197	17105632
16810197	23970603
16810197	630740328
16810197	18713133
16810197	20574041
16810197	23840917
16876661	406607863
16876661	269429763
16876661	15757699
16876661	50107074
16876661	15360428
16876661	21134241
16876661	399213786
16892461	401713399
16915189	25178222
16915189	14235078
16915189	167426475
16915189	80301877
16945365	41229669
16971021	429570086
16971021	181168157
16976485	57497901
16976485	50522881
16976485	26861554
16976485	14464617
16976485	263229324
16976485	609508809
16976485	138448035
16976485	26975568
16976485	16146465
16976485	17101508
16976485	172976912
16976485	20183832
16976485	22448617
16976485	1068484518
16976485	1675964126
16976485	63352795
16976485	17504334
16976485	548266135
16976485	344334326
16976485	438039226
16976485	32140200
16976485	60349138
16976485	25740519
16976485	1583923219
17127629	244890088
17127629	176999700
17127629	347849650
17127629	317199263
17127629	244347220
17127629	446407886
17127629	276597000
17127629	811440277
17128429	15231995
17128429	148287388
17128429	39671176
17128429	369991314
17128429	234738083
17199077	15569235
17199077	21129105
17220085	161280528
17220085	1126400442
17220085	393488321
17220085	727612802
17220085	321770801
17220085	1684570316
17220085	302186155
17220085	1242553802
17220085	39364684
17220085	517289229
17220085	332467234
17220085	18676369
17220085	1416289596
17220085	542187379
17220085	1441333952
17278949	34886346
17278949	1631337547
17299301	202409095
17299301	1604464748
17299301	16810796
17299301	477021349
17299301	975075488
17299301	881671998
17299301	28472888
17316597	14555801
17316597	345655390
17316597	28541807
17316597	1662447265
17316597	1948244161
17316597	2747036355
17316597	1123326091
17316597	950842734
17316597	1394852276
17316597	1301457378
17316597	2751107527
17316597	60996116
17316597	1616376306
17316597	1064278980
17316597	716624986
17316597	1638630055
17316597	876809623
17316597	2179179690
17316597	189953011
17316597	2450123634
17316597	27368199
17316597	1352868408
17316597	448398726
17316597	2541294010
17316597	2611156896
17316597	443970343
17316597	2310558882
17316597	2277233935
17316597	2411842192
17316597	620142261
17316597	246550241
17316597	2767571479
17316597	917878921
17316597	2344250244
17316597	179722790
17316597	437895367
17316597	2802805977
17316597	2666926549
17316597	2674074123
17316597	825362917
17359469	35066483
17359469	14645160
17359469	1183041
17359469	34193506
17359469	24815916
17359469	9955872
17359469	2482232149
17374293	17598955
17374293	1724106744
17374293	189432949
17374293	1081778712
17374293	14945674
17374293	42981585
17374293	154409054
17374293	59346212
17374293	1611314654
17374293	84899676
17374293	790371481
17374293	15370258
17374293	61280296
17374293	36008885
17374293	172475283
17374293	469674775
17374293	111716090
17374293	191110620
17374293	16016852
17374293	20443419
17374293	48233601
17374293	388017455
17374293	36563254
17374293	143206507
17374293	120802990
17374293	223539142
17374293	27575311
17374293	60823993
17374293	309411152
17374293	28817025
17374293	19713142
17374293	29327546
17374293	637321939
17374293	946849243
17374293	17324705
17374293	405836820
17374293	177508383
17374293	876687512
17374293	731928422
17374293	1243664172
17374293	225298549
17374293	783254036
17374293	22159846
17374293	23034970
17374293	89062879
17374293	25876124
17374293	290921816
17374293	59018016
17374293	71949003
17374293	16265742
17374293	41687358
17374293	27760263
17374293	427910712
17374293	450181943
17374293	422996635
17374293	27869564
17374293	32144278
17374293	228949271
17374293	560038345
17374293	20265449
17374293	28601983
17374293	144152279
17374293	2500560290
17374293	248819462
17374293	443715277
17374293	168769498
17374293	643653
17374293	313556680
17374293	109951411
17374293	20813935
17374293	8275482
17374293	148946699
17374293	120193478
17374293	121223505
17374293	13971862
17374293	378582883
17374293	2183470006
17374293	193415167
17374293	465212150
17374293	352729722
17374293	18152995
17374293	262471432
17374293	50419697
17374293	17871211
17374293	67490633
17374293	755431
17374293	87751350
17374293	1965612534
17374293	1456571144
17374293	60996116
17374293	1232706212
17374293	16032135
17374293	34188932
17374293	28887208
17374293	16426683
17374293	2257928192
17374293	546349233
17374293	44823268
17374293	1160284686
17374293	28878571
17374293	2194645105
17374293	425264871
17374293	1046944561
17374293	120837544
17374293	16003507
17374293	1215488834
17374293	25838635
17374293	129959464
17374293	2374055527
17374293	169233086
17374293	19130338
17374293	793192502
17374293	27967526
17374293	232759527
17374293	230072282
17374293	623378324
17374293	23286019
17374293	34529762
17374293	295647359
17374293	816696768
17374293	120593623
17374293	970765597
17374293	9017312
17374293	76172090
17374293	16046258
17374293	490601222
17374293	1152949177
17374293	218035022
17374293	91976211
17374293	10727542
17374293	83957328
17374293	53490868
17374293	160100147
17374293	161477792
17374293	261372795
17374293	70506817
17374293	92294003
17374293	105148135
17374293	526359504
17374293	246103
17374293	266070009
17374293	18136196
17374293	7377062
17374293	426899476
17374293	11420812
17374293	8139822
17374293	243086490
17374293	743187204
17374293	2184948552
17374293	3504411
17374293	43698461
17374293	48607676
17374293	16298102
17374293	1183041
17374293	202789225
17374293	557277380
17374293	1094370728
17374293	18319857
17374293	20060120
17374293	53403780
17374293	121526589
17374293	34811390
17374293	82176501
17374293	77273054
17374293	20350250
17374293	277511254
17374293	22982905
17374293	2735417209
17374293	1005608528
17374293	612085006
17374293	386081865
17374293	1944089562
17374293	874130714
17374293	746381527
17374293	238847911
17374293	143856004
17374293	41957003
17374293	362046588
17374293	1104758124
17374293	40708241
17374293	253013726
17374293	304190515
17374293	14304655
17374293	1061111766
17374293	529017124
17374293	2439540816
17374293	6000702
17374293	16722005
17385597	17101508
17385597	21880032
17491445	112898380
17491445	22156208
17491445	19509884
17491445	36651720
17491445	1183041
17491445	21129105
17491445	7452872
17491445	110896078
17491445	47338602
17491445	251655721
17491445	38002432
17498869	36279515
17545685	17888589
17545685	1231414423
17545685	17725964
17555061	773891660
17586693	18715024
17586693	22436433
17586693	2884028214
17586693	261148015
17593581	25173368
17612477	542255619
17627285	186848977
17627285	181594512
17627285	1573570160
17627285	269880029
17627285	116358301
17627285	253009255
17627285	2322729552
17632389	152083073
17632389	249714169
17634205	66699013
17658605	180402905
17658605	358895957
17658605	17736232
17658605	82714804
17658605	193415167
17658605	414212095
17756381	16810796
17761157	22256645
17761157	39315596
17761157	2667832668
17761157	395797972
17766477	142721190
17766477	16265742
17766477	39364684
17766477	28472888
17766477	12096202
17766477	22891564
17766477	14714825
17766477	15932715
17795501	304190515
17795501	448982819
17831165	16687651
17831165	138459515
17831165	119596436
17831165	66699013
17831165	708368700
17831165	1183041
17831165	378277022
17831165	62914712
17831165	41229669
17857133	30005023
17857133	18676369
17857133	20574041
17857133	100995778
17857133	369236647
17857133	14608611
17857133	18788414
17857133	17878322
17857133	46562247
17857133	449289949
17857133	62352862
17857133	17244228
17879077	588106298
17888589	15899661
17888589	95592910
17888589	27368199
17888589	96846955
17888589	199701930
17888589	39364684
17888589	16265742
17888589	384662022
17888589	20863653
17888589	158128894
17888589	17488879
17888589	14372009
17888589	144736637
17888589	75544059
17888589	191504048
17888589	15447811
17888589	433641156
17888589	503937761
17888589	830361043
17888589	297133791
17888589	17878322
17907981	1894970209
17909869	75604826
17909869	46772331
17909869	7669702
17909869	20168587
17909869	220600013
17909869	68100685
17936165	635703762
17936165	206910967
17936165	1368078793
17936165	610733459
17936165	1262631744
17936165	1974202404
17936165	71853922
17936165	2298142976
17936165	2749246816
17936165	65488191
17936165	279756476
17936165	119253156
17936165	2255818879
17936165	2432198525
17936165	492689982
17939533	20611853
17939533	216906318
17939533	101619548
17939533	21027290
17939533	16810796
17939533	33452976
17939533	289969718
17939533	2538317437
17941237	26544283
17941237	38342645
17941237	48915335
17941237	88287364
17960685	66339576
17960685	1711420320
17960685	2485800751
17960685	298053817
17960685	130734452
17960685	11071292
17982469	620142261
17982469	121135144
17998213	40105401
17998213	17882694
17998213	1183041
18001301	245665388
18001301	18231071
18001301	14144125
18001301	23741758
18001301	16111360
18001301	1648634071
18001301	1081915184
18001301	160536738
18001301	3268771
18001301	4194041
18001301	102839021
18001301	295962188
18001301	41229669
18001301	19682238
18001301	309325348
18001301	819489878
18001301	36309205
18001301	2462345929
18001301	203852710
18001301	400063472
18001301	336460131
18001301	29149748
18001301	29327546
18001301	132971524
18001301	232403947
18001301	89897590
18001301	352273999
18001301	296538199
18001301	2479489454
18001301	35587440
18001301	6000702
18001301	594454673
18001301	17568079
18001301	18665002
18001301	24294363
18013349	1155732043
18013349	248965347
18013349	15386145
18013349	20611853
18013349	2497361515
18013349	2178617563
18025029	34886346
18038245	14248226
18058605	338369839
18058605	81452398
18067357	88177260
18067357	34177542
18110469	762846104
18110469	1596149936
18110469	48104720
18110469	338887644
18110469	2473282253
18110469	2755315935
18110469	1390445628
18110469	768572234
18110469	224048176
18110469	1723179727
18110469	2863097969
18110469	57768779
18110469	1072432292
18110469	177035565
18110469	29857894
18110469	700231836
18110469	180943911
18110469	52885045
18110469	2479116920
18110469	541739396
18110469	819827042
18110469	2890379502
18110469	263960373
18110469	2361817963
18110469	2842539915
18110469	2740042294
18110469	2276956062
18110469	564151537
18110469	50070219
18110469	1403004884
18110469	801826770
18110469	353255798
18110469	73821474
18110469	494380467
18110469	212072061
18110469	410167790
18110469	520724106
18110469	2803111234
18110469	2395364319
18110469	292833255
18110469	442416956
18110469	15978136
18110469	604911598
18110469	26614848
18110469	336443705
18110469	27240262
18123445	14959670
18123445	2277717558
18123445	856068373
18123445	1406849766
18123445	28506523
18123445	426499821
18123445	15305193
18148213	1183041
18148213	12973932
18148213	38364400
18148213	819489878
18148213	66699013
18148213	1281901753
18148213	166475082
18148213	1081915184
18177077	36794559
18177077	18213083
18177077	282290028
18177077	574094259
18177077	94880483
18177077	390219272
18231613	66699013
18242181	84899676
18242181	35918787
18242181	14183542
18242181	14234460
18295669	66699013
18295669	16810796
18295669	55347151
18295669	15986551
